t_s,arrival_rate,admitted_rate,deferred_rate,service_rate,depth,depth_critical,depth_deferrable,oldest_age_s,oldest_age_critical_s,oldest_age_deferrable_s,downstream_in_flight,downstream_response_ms,downstream_saturated
25.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
26.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
27.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
28.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
29.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
30.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
31.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
32.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
33.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
34.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
35.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
36.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
37.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
38.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
39.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
40.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
41.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
42.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
43.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
44.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
45.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
46.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
47.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
48.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
49.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
50.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
51.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
52.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
53.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
54.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
55.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
56.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
57.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
58.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
59.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
60.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
61.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
62.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
63.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
64.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
65.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
66.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
67.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
68.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
69.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
70.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
71.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
72.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
73.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
74.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
75.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
76.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
77.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
78.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
79.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
80.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
81.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
82.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
83.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
84.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
85.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
86.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
87.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
88.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
89.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
90.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
91.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
92.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
93.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
94.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
95.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
96.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
97.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
98.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
99.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
100.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
101.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
102.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
103.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
104.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
105.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
106.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
107.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
108.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
109.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
110.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
111.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
112.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
113.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
114.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
115.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
116.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
117.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
118.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
119.0,5000,5000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.0,False
120.0,12000,12000.0,0.0,6000.0,600.0,0.0,600.0,0.0,0.0,0.0,30,5.0,False
121.0,12000,12000.0,0.0,6000.0,6600.0,0.0,6600.0,1.0,0.0,1.0,30,5.0,False
122.0,12000,12000.0,0.0,6000.0,12600.0,0.0,12600.0,1.9,0.0,1.9,30,5.0,False
123.0,12000,12000.0,0.0,6000.0,18600.0,0.0,18600.0,2.8,0.0,2.8,30,5.0,False
124.0,12000,12000.0,0.0,6000.0,24600.0,0.0,24600.0,3.7,0.0,3.7,30,5.0,False
125.0,12000,12000.0,0.0,6000.0,30600.0,0.0,30600.0,4.6,0.0,4.6,30,5.0,False
126.0,12000,12000.0,0.0,6000.0,36600.0,0.0,36600.0,5.5,0.0,5.5,30,5.0,False
127.0,12000,12000.0,0.0,6000.0,42600.0,0.0,42600.0,6.4,0.0,6.4,30,5.0,False
128.0,12000,12000.0,0.0,6000.0,48600.0,0.0,48600.0,7.3,0.0,7.3,30,5.0,False
129.0,12000,12000.0,0.0,6000.0,54600.0,0.0,54600.0,8.2,0.0,8.2,30,5.0,False
130.0,12000,12000.0,0.0,6000.0,60600.0,0.0,60600.0,9.1,0.0,9.1,30,5.0,False
131.0,12000,12000.0,0.0,6000.0,66600.0,0.0,66600.0,10.0,0.0,10.0,30,5.0,False
132.0,12000,12000.0,0.0,6000.0,72600.0,0.0,72600.0,11.0,0.0,11.0,30,5.0,False
133.0,12000,12000.0,0.0,6000.0,78600.0,0.0,78600.0,11.9,0.0,11.9,30,5.0,False
134.0,12000,12000.0,0.0,6000.0,84600.0,0.0,84600.0,12.8,0.0,12.8,30,5.0,False
135.0,12000,12000.0,0.0,6000.0,90600.0,0.0,90600.0,13.7,0.0,13.7,30,5.0,False
136.0,12000,12000.0,0.0,6000.0,96600.0,0.0,96600.0,14.6,0.0,14.6,30,5.0,False
137.0,12000,12000.0,0.0,6000.0,102600.0,0.0,102600.0,15.5,0.0,15.5,30,5.0,False
138.0,12000,12000.0,0.0,6000.0,108600.0,0.0,108600.0,16.4,0.0,16.4,30,5.0,False
139.0,12000,12000.0,0.0,6000.0,114600.0,0.0,114600.0,17.3,0.0,17.3,30,5.0,False
140.0,12000,12000.0,0.0,6000.0,120600.0,0.0,120600.0,18.2,0.0,18.2,30,5.0,False
141.0,12000,12000.0,0.0,6000.0,126600.0,0.0,126600.0,19.1,0.0,19.1,30,5.0,False
142.0,12000,12000.0,0.0,6000.0,132600.0,0.0,132600.0,20.0,0.0,20.0,30,5.0,False
143.0,12000,12000.0,0.0,6000.0,138600.0,0.0,138600.0,21.0,0.0,21.0,30,5.0,False
144.0,12000,12000.0,0.0,6000.0,144600.0,0.0,144600.0,21.9,0.0,21.9,30,5.0,False
145.0,12000,12000.0,0.0,6000.0,150600.0,0.0,150600.0,22.8,0.0,22.8,30,5.0,False
146.0,12000,12000.0,0.0,6000.0,156600.0,0.0,156600.0,23.7,0.0,23.7,30,5.0,False
147.0,12000,12000.0,0.0,6000.0,162600.0,0.0,162600.0,24.6,0.0,24.6,30,5.0,False
148.0,12000,12000.0,0.0,6000.0,168600.0,0.0,168600.0,25.5,0.0,25.5,30,5.0,False
149.0,12000,12000.0,0.0,6000.0,174600.0,0.0,174600.0,26.4,0.0,26.4,30,5.0,False
150.0,12000,12000.0,0.0,6000.0,180600.0,0.0,180600.0,27.3,0.0,27.3,30,5.0,False
151.0,12000,12000.0,0.0,6000.0,186600.0,0.0,186600.0,28.2,0.0,28.2,30,5.0,False
152.0,12000,12000.0,0.0,6000.0,192600.0,0.0,192600.0,29.1,0.0,29.1,30,5.0,False
153.0,12000,12000.0,0.0,6000.0,198600.0,0.0,198600.0,30.0,0.0,30.0,30,5.0,False
154.0,12000,12000.0,0.0,6000.0,204600.0,0.0,204600.0,31.0,0.0,31.0,30,5.0,False
155.0,12000,12000.0,0.0,6000.0,210600.0,0.0,210600.0,31.9,0.0,31.9,30,5.0,False
156.0,12000,12000.0,0.0,6000.0,216600.0,0.0,216600.0,32.8,0.0,32.8,30,5.0,False
157.0,12000,12000.0,0.0,6000.0,222600.0,0.0,222600.0,33.7,0.0,33.7,30,5.0,False
158.0,12000,12000.0,0.0,6000.0,228600.0,0.0,228600.0,34.6,0.0,34.6,30,5.0,False
159.0,12000,12000.0,0.0,6000.0,234600.0,0.0,234600.0,35.5,0.0,35.5,30,5.0,False
160.0,12000,12000.0,0.0,6000.0,240600.0,0.0,240600.0,36.4,0.0,36.4,30,5.0,False
161.0,12000,12000.0,0.0,6000.0,246600.0,0.0,246600.0,37.3,0.0,37.3,30,5.0,False
162.0,12000,12000.0,0.0,6000.0,252600.0,0.0,252600.0,38.2,0.0,38.2,30,5.0,False
163.0,12000,12000.0,0.0,6000.0,258600.0,0.0,258600.0,39.1,0.0,39.1,30,5.0,False
164.0,12000,12000.0,0.0,6000.0,264600.0,0.0,264600.0,40.0,0.0,40.0,30,5.0,False
165.0,12000,12000.0,0.0,6000.0,270600.0,0.0,270600.0,41.0,0.0,41.0,30,5.0,False
166.0,12000,12000.0,0.0,6000.0,276600.0,0.0,276600.0,41.9,0.0,41.9,30,5.0,False
167.0,12000,12000.0,0.0,6000.0,282600.0,0.0,282600.0,42.8,0.0,42.8,30,5.0,False
168.0,12000,12000.0,0.0,6000.0,288600.0,0.0,288600.0,43.7,0.0,43.7,30,5.0,False
169.0,12000,12000.0,0.0,6000.0,294600.0,0.0,294600.0,44.6,0.0,44.6,30,5.0,False
170.0,12000,12000.0,0.0,6000.0,300600.0,0.0,300600.0,45.5,0.0,45.5,30,5.0,False
171.0,12000,12000.0,0.0,6000.0,306600.0,0.0,306600.0,46.4,0.0,46.4,30,5.0,False
172.0,12000,12000.0,0.0,6000.0,312600.0,0.0,312600.0,47.3,0.0,47.3,30,5.0,False
173.0,12000,12000.0,0.0,6000.0,318600.0,0.0,318600.0,48.2,0.0,48.2,30,5.0,False
174.0,12000,12000.0,0.0,6000.0,324600.0,0.0,324600.0,49.1,0.0,49.1,30,5.0,False
175.0,12000,12000.0,0.0,6000.0,330600.0,0.0,330600.0,50.0,0.0,50.0,30,5.0,False
176.0,12000,12000.0,0.0,6000.0,336600.0,0.0,336600.0,51.0,0.0,51.0,30,5.0,False
177.0,12000,12000.0,0.0,6000.0,342600.0,0.0,342600.0,51.9,0.0,51.9,30,5.0,False
178.0,12000,12000.0,0.0,6000.0,348600.0,0.0,348600.0,52.8,0.0,52.8,30,5.0,False
179.0,12000,12000.0,0.0,6000.0,354600.0,0.0,354600.0,53.7,0.0,53.7,30,5.0,False
180.0,12000,12000.0,0.0,6000.0,360600.0,0.0,360600.0,54.6,0.0,54.6,30,5.0,False
181.0,12000,12000.0,0.0,6000.0,366600.0,0.0,366600.0,55.5,0.0,55.5,30,5.0,False
182.0,12000,12000.0,0.0,6000.0,372600.0,0.0,372600.0,56.4,0.0,56.4,30,5.0,False
183.0,12000,12000.0,0.0,6000.0,378600.0,0.0,378600.0,57.3,0.0,57.3,30,5.0,False
184.0,12000,12000.0,0.0,6000.0,384600.0,0.0,384600.0,58.2,0.0,58.2,30,5.0,False
185.0,12000,12000.0,0.0,6000.0,390600.0,0.0,390600.0,59.1,0.0,59.1,30,5.0,False
186.0,12000,12000.0,0.0,6000.0,396600.0,0.0,396600.0,60.0,0.0,60.0,30,5.0,False
187.0,12000,12000.0,0.0,6000.0,402600.0,0.0,402600.0,61.0,0.0,61.0,30,5.0,False
188.0,12000,12000.0,0.0,6000.0,408600.0,0.0,408600.0,61.9,0.0,61.9,30,5.0,False
189.0,12000,12000.0,0.0,6000.0,414600.0,0.0,414600.0,62.8,0.0,62.8,30,5.0,False
190.0,12000,12000.0,0.0,6000.0,420600.0,0.0,420600.0,63.7,0.0,63.7,30,5.0,False
191.0,12000,12000.0,0.0,6000.0,426600.0,0.0,426600.0,64.6,0.0,64.6,30,5.0,False
192.0,12000,12000.0,0.0,6000.0,432600.0,0.0,432600.0,65.5,0.0,65.5,30,5.0,False
193.0,12000,12000.0,0.0,6000.0,438600.0,0.0,438600.0,66.4,0.0,66.4,30,5.0,False
194.0,12000,12000.0,0.0,6000.0,444600.0,0.0,444600.0,67.3,0.0,67.3,30,5.0,False
195.0,12000,12000.0,0.0,6000.0,450600.0,0.0,450600.0,68.2,0.0,68.2,30,5.0,False
196.0,12000,12000.0,0.0,6000.0,456600.0,0.0,456600.0,69.1,0.0,69.1,30,5.0,False
197.0,12000,12000.0,0.0,6000.0,462600.0,0.0,462600.0,70.0,0.0,70.0,30,5.0,False
198.0,12000,12000.0,0.0,6000.0,468600.0,0.0,468600.0,71.0,0.0,71.0,30,5.0,False
199.0,12000,12000.0,0.0,6000.0,474600.0,0.0,474600.0,71.9,0.0,71.9,30,5.0,False
200.0,12000,12000.0,0.0,6000.0,480600.0,0.0,480600.0,72.8,0.0,72.8,30,5.0,False
201.0,12000,12000.0,0.0,6000.0,486600.0,0.0,486600.0,73.7,0.0,73.7,30,5.0,False
202.0,12000,12000.0,0.0,6000.0,492600.0,0.0,492600.0,74.6,0.0,74.6,30,5.0,False
203.0,12000,12000.0,0.0,6000.0,498600.0,0.0,498600.0,75.5,0.0,75.5,30,5.0,False
204.0,12000,12000.0,0.0,6000.0,504600.0,0.0,504600.0,76.4,0.0,76.4,30,5.0,False
205.0,12000,12000.0,0.0,6000.0,510600.0,0.0,510600.0,77.3,0.0,77.3,30,5.0,False
206.0,12000,12000.0,0.0,6000.0,516600.0,0.0,516600.0,78.2,0.0,78.2,30,5.0,False
207.0,12000,12000.0,0.0,6000.0,522600.0,0.0,522600.0,79.1,0.0,79.1,30,5.0,False
208.0,12000,12000.0,0.0,6000.0,528600.0,0.0,528600.0,80.0,0.0,80.0,30,5.0,False
209.0,12000,12000.0,0.0,6000.0,534600.0,0.0,534600.0,81.0,0.0,81.0,30,5.0,False
210.0,12000,12000.0,0.0,6000.0,540600.0,0.0,540600.0,81.9,0.0,81.9,30,5.0,False
211.0,12000,12000.0,0.0,6000.0,546600.0,0.0,546600.0,82.8,0.0,82.8,30,5.0,False
212.0,12000,12000.0,0.0,6000.0,552600.0,0.0,552600.0,83.7,0.0,83.7,30,5.0,False
213.0,12000,12000.0,0.0,6000.0,558600.0,0.0,558600.0,84.6,0.0,84.6,30,5.0,False
214.0,12000,12000.0,0.0,6000.0,564600.0,0.0,564600.0,85.5,0.0,85.5,30,5.0,False
215.0,12000,12000.0,0.0,6000.0,570600.0,0.0,570600.0,86.4,0.0,86.4,30,5.0,False
216.0,12000,12000.0,0.0,6000.0,576600.0,0.0,576600.0,87.3,0.0,87.3,30,5.0,False
217.0,12000,12000.0,0.0,6000.0,582600.0,0.0,582600.0,88.2,0.0,88.2,30,5.0,False
218.0,12000,12000.0,0.0,6000.0,588600.0,0.0,588600.0,89.1,0.0,89.1,30,5.0,False
219.0,12000,12000.0,0.0,6000.0,594600.0,0.0,594600.0,90.0,0.0,90.0,30,5.0,False
220.0,12000,12000.0,0.0,6000.0,600600.0,0.0,600600.0,91.0,0.0,91.0,30,5.0,False
221.0,12000,12000.0,0.0,6000.0,606600.0,0.0,606600.0,91.9,0.0,91.9,30,5.0,False
222.0,12000,12000.0,0.0,6000.0,612600.0,0.0,612600.0,92.8,0.0,92.8,30,5.0,False
223.0,12000,12000.0,0.0,6000.0,618600.0,0.0,618600.0,93.7,0.0,93.7,30,5.0,False
224.0,12000,12000.0,0.0,6000.0,624600.0,0.0,624600.0,94.6,0.0,94.6,30,5.0,False
225.0,12000,12000.0,0.0,6000.0,630600.0,0.0,630600.0,95.5,0.0,95.5,30,5.0,False
226.0,12000,12000.0,0.0,6000.0,636600.0,0.0,636600.0,96.4,0.0,96.4,30,5.0,False
227.0,12000,12000.0,0.0,6000.0,642600.0,0.0,642600.0,97.3,0.0,97.3,30,5.0,False
228.0,12000,12000.0,0.0,6000.0,648600.0,0.0,648600.0,98.2,0.0,98.2,30,5.0,False
229.0,12000,12000.0,0.0,6000.0,654600.0,0.0,654600.0,99.1,0.0,99.1,30,5.0,False
230.0,12000,12000.0,0.0,6000.0,660600.0,0.0,660600.0,100.0,0.0,100.0,30,5.0,False
231.0,12000,12000.0,0.0,6000.0,666600.0,0.0,666600.0,101.0,0.0,101.0,30,5.0,False
232.0,12000,12000.0,0.0,6000.0,672600.0,0.0,672600.0,101.9,0.0,101.9,30,5.0,False
233.0,12000,12000.0,0.0,6000.0,678600.0,0.0,678600.0,102.8,0.0,102.8,30,5.0,False
234.0,12000,12000.0,0.0,6000.0,684600.0,0.0,684600.0,103.7,0.0,103.7,30,5.0,False
235.0,12000,12000.0,0.0,6000.0,690600.0,0.0,690600.0,104.6,0.0,104.6,30,5.0,False
236.0,12000,12000.0,0.0,6000.0,696600.0,0.0,696600.0,105.5,0.0,105.5,30,5.0,False
237.0,12000,12000.0,0.0,6000.0,702600.0,0.0,702600.0,106.4,0.0,106.4,30,5.0,False
238.0,12000,12000.0,0.0,6000.0,708600.0,0.0,708600.0,107.3,0.0,107.3,30,5.0,False
239.0,12000,12000.0,0.0,6000.0,714600.0,0.0,714600.0,108.2,0.0,108.2,30,5.0,False
240.0,12000,12000.0,0.0,6000.0,720600.0,0.0,720600.0,109.1,0.0,109.1,30,5.0,False
241.0,12000,12000.0,0.0,6000.0,726600.0,0.0,726600.0,110.0,0.0,110.0,30,5.0,False
242.0,12000,12000.0,0.0,6000.0,732600.0,0.0,732600.0,111.0,0.0,111.0,30,5.0,False
243.0,12000,12000.0,0.0,6000.0,738600.0,0.0,738600.0,111.9,0.0,111.9,30,5.0,False
244.0,12000,12000.0,0.0,6000.0,744600.0,0.0,744600.0,112.8,0.0,112.8,30,5.0,False
245.0,12000,12000.0,0.0,6000.0,750600.0,0.0,750600.0,113.7,0.0,113.7,30,5.0,False
246.0,12000,12000.0,0.0,6000.0,756600.0,0.0,756600.0,114.6,0.0,114.6,30,5.0,False
247.0,12000,12000.0,0.0,6000.0,762600.0,0.0,762600.0,115.5,0.0,115.5,30,5.0,False
248.0,12000,12000.0,0.0,6000.0,768600.0,0.0,768600.0,116.4,0.0,116.4,30,5.0,False
249.0,12000,12000.0,0.0,6000.0,774600.0,0.0,774600.0,117.3,0.0,117.3,30,5.0,False
250.0,12000,12000.0,0.0,6000.0,780600.0,0.0,780600.0,118.2,0.0,118.2,30,5.0,False
251.0,12000,12000.0,0.0,6000.0,786600.0,0.0,786600.0,119.1,0.0,119.1,30,5.0,False
252.0,12000,12000.0,0.0,6000.0,792600.0,0.0,792600.0,120.0,0.0,120.0,30,5.0,False
253.0,12000,12000.0,0.0,6000.0,798600.0,0.0,798600.0,121.0,0.0,121.0,30,5.0,False
254.0,12000,12000.0,0.0,6000.0,804600.0,0.0,804600.0,121.9,0.0,121.9,30,5.0,False
